time,reference,lqr_position,lqr_voltage,rnn_position,rnn_voltage
4.75,0.007625737860160924,0.007858510828090855,0.7656563141565225,,
4.755,0.007613323134947844,0.00784624100434901,0.7531812532649266,,
4.76,0.0076009023564830285,0.007833962828550093,0.740698758778436,,
4.765,0.007588475647354551,0.007821676421874741,0.7282089538942262,,
4.7700000000000005,0.007576043130209009,0.007809381905584831,0.7157119618816334,,
4.775,0.0075636049277503295,0.007797079401022273,0.7032079060809207,,
4.78,0.0075511611627385525,0.00778476902960782,0.6906969099020703,,
4.785,0.007538711957988611,0.00777245091283987,0.6781790968235638,,
4.79,0.00752625743636913,0.007760125172293261,0.6656545903911657,,
4.795,0.007513797720801212,0.007747791929618076,0.6531235142166951,,
4.8,0.007501332934257218,0.007735451306538442,0.6405859919768163,,
4.805,0.00748886319975956,0.007723103424851326,0.6280421474118103,,
4.8100000000000005,0.007476388640379478,0.007710748406425335,0.6154921043243646,,
4.815,0.007463909379235845,0.0076983863731995145,0.6029359865783289,,
4.82,0.007451425539493926,0.007686017447182139,0.590373918097522,,
4.825,0.007438937244364181,0.007673641750449517,0.5778060228644868,,
4.83,0.00742644461710104,0.007661259405144778,0.5652324249192751,,
4.835,0.007413947781001692,0.007648870533476672,0.5526532483582232,,
4.84,0.00740144685940486,0.00763647525771836,0.540068617332728,,
4.845,0.007388941975689598,0.007624073700206209,0.5274786560480118,,
4.8500000000000005,0.007376433253274056,0.007611665983338587,0.5148834887619145,,
4.855,0.007363920815614279,0.007599252229574648,0.5022832397836473,,
4.86,0.007351404786202973,0.007586832561433132,0.48967803347258265,,
4.865,0.007338885288568295,0.007574407101491147,0.4770679942370194,,
4.87,0.00732636244627263,0.00756197597238297,0.4644532465329548,,
4.875,0.00731383638291138,0.007549539296798823,0.4518339148628534,,
4.88,0.007301307222111733,0.007537097197483674,0.4392101237744249,,
4.885,0.007288775087531443,0.0075246497972360216,0.4265819978593927,,
4.89,0.007276240102857624,0.00751219721890668,0.41394966175225795,,
4.8950000000000005,0.007263702391805512,0.007499739585397571,0.40131324012908076,,
4.9,0.0072511620781172525,0.0074872770196605055,0.3886728577062403,,
4.905,0.007238619285560683,0.007474809644695979,0.3760286392392058,,
4.91,0.0072260741379280985,0.0074623375835519475,0.3633807095213115,,
4.915,0.007213526759035042,0.007449860959322619,0.3507291933825185,,
4.92,0.007200977272719079,0.0074373798951472385,0.33807421568818086,,
4.925,0.007188425802838572,0.00742489451420887,0.32541590133782017,,
4.93,0.007175872473271462,0.0074124049397331845,0.3127543752638883,,
4.9350000000000005,0.007163317407914039,0.007399911294987237,0.30008976243054175,,
4.94,0.007150760730679738,0.007387413703278259,0.2874221878323858,,
4.945,0.007138202565497888,0.007374912287952435,0.2747517764932755,,
4.95,0.007125643036312513,0.0073624071723936875,0.2620786534650509,,
4.955,0.007113082267081094,0.007349898480022458,0.2494029438263219,,
4.96,0.007100520381773352,0.00733738633429449,0.236724772681226,,
4.965,0.007087957504370021,0.007324870858699611,0.2240442651581948,,
4.97,0.007075393758861634,0.007312352176760513,0.21136154640871582,,
4.9750000000000005,0.007062829269247281,0.007299830412031531,0.19867674160610727,,
4.98,0.00705026415953341,0.007287305688097429,0.18598997594426367,,
4.985,0.0070376985537325765,0.0072747781285721754,0.17330137463644424,,
4.99,0.007025132575862236,0.007262247857097726,0.16061106291402316,,
4.995,0.007012566349943518,0.0072497149973427995,0.14791916602525362,,
5.0,0.007000000000000001,0.007237179673001665,0.13522580923403094,,
5.005,0.006987433650056483,0.007224642007792909,0.12253111781866505,,
5.01,0.006974867424137765,0.0072121021254582295,0.10983521707063451,,
5.015,0.0069623014462674255,0.007199560149761201,0.09713823229335285,,
5.0200000000000005,0.00694973584046659,0.007187016204486058,0.08444028880093671,,
5.025,0.0069371707307527165,0.00717447041343648,0.07174151191695918,,
5.03,0.006924606241138367,0.0071619229004343575,0.05904202697322096,,
5.035,0.00691204249562998,0.007149373789318579,0.04634195930851226,,
5.04,0.00689947961822665,0.007136823203943804,0.033641434267376175,,
5.045,0.006886917732918907,0.007124271268179244,0.020940577198863886,,
5.05,0.006874356963687488,0.007111718105907438,0.008239513455308045,,
5.055,0.006861797434502113,0.0070991638410230285,-0.004461631608918604,,
5.0600000000000005,0.006849239269320261,0.007086608597431542,-0.017162732638638406,,
5.065,0.00683668259208596,0.007074052499048164,-0.029863664279120516,,
5.07,0.006824127526728539,0.007061495669796517,-0.04256430117729035,,
5.075,0.0068115741971614295,0.007048938233607437,-0.05526451798299373,,
5.08,0.006799022727280922,0.007036380314417746,-0.06796418935021503,,
5.085,0.006786473240964959,0.007023822036169041,-0.08066318993832611,,
5.09,0.006773925862071903,0.0070112635228064555,-0.09336139441331623,,
5.095,0.0067613807144393185,0.006998704898277448,-0.10605867744903547,,
5.1000000000000005,0.006748837921882745,0.0069861462865305705,-0.11875491372842328,,
5.105,0.006736297608194488,0.006973587811514252,-0.13144997794476,,
5.11,0.006723759897142377,0.006961029597175572,-0.14414374480288233,,
5.115,0.006711224912468558,0.006948471767459034,-0.15683608902043628,,
5.12,0.006698692777888269,0.006935914446305349,-0.1695268853291072,,
5.125,0.006686163617088621,0.006923357757650206,-0.18221600847586295,,
5.13,0.006673637553727371,0.006910801825423054,-0.19490333322417785,,
5.135,0.006661114711431707,0.006898246773545873,-0.2075887343552787,,
5.14,0.006648595213797029,0.006885692725931959,-0.22027208666937936,,
5.1450000000000005,0.006636079184385721,0.006873139806484692,-0.23295326498691016,,
5.15,0.006623566746725942,0.006860588139096319,-0.24563214414976353,,
5.155,0.006611058024310403,0.00684803784764673,-0.2583085990225213,,
5.16,0.0065985531405951415,0.006835489056002236,-0.27098250449369005,,
5.165,0.006586052218998309,0.006822941888014343,-0.28365373547693706,,
5.17,0.006573555382898961,0.006810396467518534,-0.2963221669123328,,
5.175,0.006561062755635821,0.006797852918333045,-0.3089876737675722,,
5.18,0.006548574460506076,0.006785311364257642,-0.3216501310392134,,
5.1850000000000005,0.006536090620764154,0.0067727719290724,-0.3343094137539129,,
5.19,0.006523611359620521,0.006760234736536483,-0.3469653969696694,,
5.195,0.0065111368002404415,0.006747699910386919,-0.3596179557770321,,
5.2,0.006498667065742783,0.006735167574337381,-0.3722669653003563,,
5.205,0.006486202279198789,0.006722637852076968,-0.3849123006990224,,
5.21,0.006473742563630871,0.006710110867268979,-0.39755383716867687,,
5.215,0.00646128804201139,0.006697586743549698,-0.4101914499424546,,
5.22,0.006448838837261449,0.0066850656045271675,-0.4228250142922245,,
5.2250000000000005,0.006436395072249668,0.006672547573779977,-0.43545440552980175,,
5.23,0.006423956869790991,0.006660032774856035,-0.44807949900820043,,
5.235,0.00641152435264545,0.006647521331271355,-0.46070017012284015,,
5.24,0.006399097643516973,0.006635013366508834,-0.47331629431279343,,
5.245,0.0063866768650521575,0.0066225090040170345,-0.48592774706200503,,
5.25,0.006374262139839077,0.006610008367208966,-0.49853440390053216,,
5.255,0.006361853590406056,0.006597511579460868,-0.5111361404057587,,
5.26,0.006349451339220466,0.006585018764110989,-0.5237328322036318,,
5.265,0.006337055508687522,0.006572530044458373,-0.5363243549698928,,
5.2700000000000005,0.006324666221149065,0.006560045543761642,-0.548910584431291,,
5.275,0.006312283598882361,0.0065475653852377766,-0.5614913963668261,,
5.28,0.006299907764098896,0.006535089692060904,-0.5740666666089624,,
5.285,0.00628753883894316,0.00652261858736108,-0.5866362710448609,,
5.29,0.00627517694549145,0.006510152194223071,-0.599200085617596,,
5.295,0.006262822205750668,0.0064976906356851456,-0.6117579863273952,,
5.3,0.006250474741657103,0.006485234034737856,-0.6243098492328457,,
5.305,0.0062381346750752424,0.006472782514322824,-0.6368555504521278,,
5.3100000000000005,0.006225802127796558,0.006460336197331528,-0.6493949661642326,,
5.315,0.00621347722153832,0.0064478952066040944,-0.6619279726101984,,
5.32,0.006201160077942371,0.006435459664928078,-0.6744544460943026,,
5.325,0.00618885081857395,0.0064230296950372546,-0.6869742629853133,,
5.33,0.006176549564920475,0.006410605419610409,-0.6994872997176909,,
5.335,0.006164256438390354,0.006398186961270123,-0.7119934327928157,,
5.34,0.006151971560311782,0.006385774442581567,-0.7244925387802005,,
5.345,0.006139695051931548,0.006373367986051291,-0.7369844943187178,,
5.3500000000000005,0.006127427034413828,0.00636096771412601,-0.749469176117805,,
5.355,0.006115167628839011,0.006348573749191404,-0.7619464609587011,,
5.36,0.006102916956202476,0.006336186213570902,-0.7744162256956381,,
5.365,0.006090675137413415,0.006323805229524479,-0.7868783472570726,,
5.37,0.0060784422932936375,0.00631143091924745,-0.7993327026468919,,
5.375,0.006066218544576379,0.006299063404869261,-0.8117791689456417,,
5.38,0.006054004011905103,0.006286702808452287,-0.8242176233117235,,
5.385,0.006041798815832313,0.006274349251990623,-0.8366479429826106,,
5.39,0.006029603076818372,0.006262002857408886,-0.849070005276072,,
5.3950000000000005,0.006017416915230295,0.006249663746561004,-0.8614836875913613,,
5.4,0.00600524045134058,0.00623733204122902,-0.8738888674104504,,
5.405,0.005993073805326011,0.0062250078631218885,-0.8862854222992222,,
5.41,0.005980917097266472,0.006212691333874271,-0.8986732299086846,,
5.415,0.00596877044714376,0.0062003825750453385,-0.9110521679761743,,
5.42,0.005956633974840413,0.006188081708117571,-0.9234221143265746,,
5.425,0.00594450780013851,0.006175788854495561,-0.9357829468735084,,
5.43,0.0059323920427185,0.006163504135504809,-0.9481345436205457,,
5.4350000000000005,0.005920286822158014,0.006151227672390533,-0.9604767826624123,,
5.44,0.005908192257930699,0.006138959586316466,-0.9728095421861975,,
5.445,0.005896108469405016,0.006126699998363667,-0.9851327004725394,,
5.45,0.0058840355758430826,0.006114449029529318,-0.9974461358968427,,
5.455,0.005871973696399483,0.006102206800725537,-1.0097497269304716,,
5.46,0.005859922950120097,0.006089973432778179,-1.022043352141946,,
5.465,0.005847883455940924,0.006077749046425647,-1.0343268901981488,,
5.47,0.005835855332686914,0.006065533762317698,-1.046600219865522,,
5.4750000000000005,0.005823838699070783,0.006053327701014256,-1.058863220011251,,
5.48,0.00581183367369186,0.006041130982984219,-1.0711157696044842,,
5.485,0.005799840375034895,0.006028943728604267,-1.0833577477174967,,
5.49,0.0057878589214689045,0.006016766058157683,-1.095589033526909,,
5.495,0.005775889431245997,0.006004598091833159,-1.1078095063148647,,
5.5,0.005763932022500211,0.005992439949723607,-1.1200190454702377,,
5.505,0.005751986813246342,0.005980291751824983,-1.1322175304898012,,
5.51,0.005740053921378781,0.005968153618035096,-1.1444048409794296,,
5.515,0.005728133464670358,0.005956025668152425,-1.1565808566552953,,
5.5200000000000005,0.005716225560771162,0.005943908021874941,-1.168745457345036,,
5.525,0.0057043303272074014,0.005931800798798919,-1.180898522988953,,
5.53,0.00569244788138023,0.005919704118417762,-1.1930399336411992,,
5.535,0.005680578340564589,0.005907618100120825,-1.20516956947095,,
5.54,0.005668721821908054,0.005895542863192226,-1.2172873107635944,,
5.545,0.005656878442429678,0.005883478526809681,-1.2293930379219202,,
5.55,0.005645048319018835,0.005871425210043318,-1.2414866314672903,,
5.555,0.005633231568434069,0.005859383031854509,-1.2535679720408137,,
5.5600000000000005,0.005621428307301932,0.005847352111094688,-1.265636940404537,,
5.565,0.005609638652115852,0.005835332566504189,-1.277693417442621,,
5.57,0.005597862719234964,0.005823324516711063,-1.2897372841624983,,
5.575,0.005586100624882972,0.005811328080229914,-1.3017684216960714,,
5.58,0.0055743524851469975,0.005799343375460727,-1.3137867113008659,,
5.585,0.005562618415976438,0.005787370520687699,-1.3257920343612182,,
5.59,0.0055508985331818176,0.0057754096340780735,-1.3377842723894326,,
5.595,0.00553919295243365,0.005763460833680973,-1.3497633070269655,,
5.6000000000000005,0.005527501789261287,0.005751524237426232,-1.361729020045577,,
5.605,0.005515825159051795,0.005739599963123239,-1.3736812933485167,,
5.61,0.005504163177048799,0.005727688128459765,-1.3856200089716684,,
5.615,0.00549251595835135,0.00571578885100081,-1.397545049084728,,
5.62,0.005480883617912795,0.00570390224818744,-1.409456295992363,,
5.625,0.0054692662705396414,0.005692028437335623,-1.4213536321353786,,
5.63,0.005457664030890415,0.0056801675356350795,-1.4332369400918703,,
5.635,0.005446077013474536,0.005668319660148123,-1.4451061025783825,,
5.64,0.005434505332651191,0.005656484927808499,-1.4569610024510753,,
5.6450000000000005,0.0054229491026281966,0.005644663455420238,-1.4688015227068731,,
5.65,0.005411408437460877,0.005632855359656502,-1.4806275464846215,,
5.655,0.005399883451050941,0.005621060757058426,-1.4924389570662382,,
5.66,0.00538837425714535,0.0056092797640339784,-1.5042356378778738,,
5.665,0.0053768809693351995,0.005597512496856803,-1.5160174724910447,,
5.67,0.0053654037010546045,0.005585759071665077,-1.5277843446238062,,
5.675,0.005353942565579566,0.005574019604460361,-1.5395361381418764,,
5.68,0.0053424976760268654,0.005562294211106458,-1.5512727370597978,,
5.6850000000000005,0.005331069145352939,0.005550583007328265,-1.5629940255420771,,
5.69,0.005319657086352775,0.005538886108710637,-1.5746998879043335,,
5.695,0.005308261611658786,0.005527203630697241,-1.5863902086144266,,
5.7,0.005296882833739709,0.005515535688589417,-1.5980648722936142,,
5.705,0.005285520864899487,0.0055038823975450445,-1.6097237637176773,,
5.71,0.005274175817276166,0.005492243872577401,-1.6213667678180645,,
5.715,0.005262847802840782,0.00548062022855403,-1.6329937696830226,,
5.72,0.005251536933396269,0.005469011580195604,-1.6446046545587432,,
5.7250000000000005,0.005240243320576338,0.005457418042074797,-1.6561993078504733,,
5.73,0.005228967075844393,0.005445839728615148,-1.6677776151236743,,
5.735,0.0052177083104924145,0.005434276754089939,-1.67933946210512,,
5.74,0.005206467135639872,0.005422729232621059,-1.6908847346840548,,
5.745,0.00519524366223262,0.005411197278177883,-1.7024133189132895,,
5.75,0.0051840380010418135,0.005399681004576145,-1.7139251010103644,,
5.755,0.0051728502626628035,0.005388180525476818,-1.7254199673586308,,
5.76,0.005161680557514049,0.005376695954384986,-1.7368978045083983,,
5.765,0.005150528995836034,0.00536522740464873,-1.7483584991780494,,
5.7700000000000005,0.005139395687690167,0.0053537749894580055,-1.7598019382551529,,
5.775,0.005128280742957706,0.0053423388218435276,-1.7712280087975902,,
5.78,0.00511718427133867,0.005330919014675653,-1.7826365980346544,,
5.785,0.005106106382350752,0.005319515680663268,-1.7940275933681742,,
5.79,0.005095047185328243,0.0053081289323526765,-1.8054008823736234,,
5.795,0.005084006789420956,0.005296758882126487,-1.8167563528012363,,
5.8,0.0050729853035931406,0.005285405642202504,-1.8280938925771038,,
5.805,0.00506198283662241,0.005274069324632622,-1.8394133898042782,,
5.8100000000000005,0.00505099949709867,0.005262750041301721,-1.8507147327638962,,
5.815,0.005040035393423054,0.0052514479039265545,-1.8619978099162682,,
5.82,0.005029090633806833,0.005240163024054658,-1.8732625099019744,,
5.825,0.00501816532627037,0.00522889551306324,-1.884508721542975,,
5.83,0.005007259578642037,0.005217645482158083,-1.8957363338437014,,
5.835,0.004996373498557161,0.005206413042372453,-1.9069452359921515,,
5.84,0.004985507193456957,0.005195198304565993,-1.918135317360985,,
5.845,0.004974660770587471,0.005184001379423639,-1.9293064675086211,,
5.8500000000000005,0.004963834336998514,0.005172822377454522,-1.9404585761803141,,
5.855,0.004953027999542619,0.005161661408990879,-1.951591533309256,,
5.86,0.0049422418648739745,0.005150518584186961,-1.9627052290176543,,
5.865,0.004931476039447372,0.0051393940130179516,-1.973799553617817,,
5.87,0.004920730629517162,0.005128287805278877,-1.9848743976132432,,
5.875,0.004910005741136205,0.005117200070583523,-1.9959296516996892,,
5.88,0.004899301480154819,0.005106130918363355,-2.0069652067662624,,
5.885,0.004888617952219735,0.005095080457866438,-2.0179809538964895,,
5.89,0.004877955262773065,0.005084048798156353,-2.0289767843693927,,
5.8950000000000005,0.004867313517051245,0.005073036048111131,-2.0399525896605635,,
5.9,0.004856692820084013,0.005062042316422166,-2.05090826144324,,
5.905,0.004846093276693359,0.0050510677115931536,-2.061843691589361,,
5.91,0.0048355149914924974,0.005040112341939012,-2.0727587721706477,,
5.915,0.00482495806888483,0.005029176315584817,-2.083653395459655,,
5.92,0.004814422613062924,0.005018259740464733,-2.0945274539308576,,
5.925,0.004803908728007475,0.00500736272432095,-2.1053808402616854,,
5.93,0.004793416517486281,0.004996485374702617,-2.116213447333593,,
5.9350000000000005,0.004782946085053223,0.004985627798964784,-2.1270251682331245,,
5.94,0.004772497534047248,0.004974790104267342,-2.1378158962529623,,
5.945,0.004762070967591332,0.0049639723975739595,-2.1485855248929755,,
5.95,0.004751666488591478,0.004953174785651035,-2.1593339478612767,,
5.955,0.0047412841997356925,0.00494239737506664,-2.1700610590752745,,
5.96,0.004730924203492975,0.004931640272189465,-2.180766752662703,,
5.965,0.004720586602112305,0.004920903583187773,-2.191450922962697,,
5.97,0.004710271497621637,0.00491018741402835,-2.2021134645268043,,
5.9750000000000005,0.004699978991826885,0.004899491870475458,-2.2127542721200473,,
5.98,0.004689709186310929,0.004888817058089796,-2.2233732407219455,,
5.985,0.0046794621824326026,0.004878163082227452,-2.2339702655275757,,
5.99,0.004669238081325697,0.004867530048038865,-2.2445452419485727,,
5.995,0.00465903698389796,0.004856918060467791,-2.255098065614193,,
6.0,0.004648858990830108,0.004846327224250263,-2.265628632372321,,
6.005,0.004638704202574823,0.00483575764391356,-2.276136838290523,,
6.01,0.004628572719355763,0.004825209423775171,-2.2866225796570445,,
6.015000000000001,0.00461846464116658,0.00481468266794177,-2.29708575298185,,
6.0200000000000005,0.004608380067769925,0.004804177480308189,-2.3075262549976454,,
6.025,0.004598319098696463,0.004793693964556388,-2.3179439826608896,,
6.03,0.0045882818332439014,0.004783232224154435,-2.3283388331528156,,
6.035,0.004578268370475995,0.004772792362355484,-2.3387107038804493,,
6.04,0.004568278809221578,0.004762374482196756,-2.3490594924776103,,
6.045,0.004558313248073591,0.004751978686498523,-2.3593850968059353,,
6.05,0.0045483717853880955,0.004741605077863092,-2.369687414955877,,
6.055,0.004538454519283316,0.004731253758673792,-2.3799663452477136,,
6.0600000000000005,0.004528561547638662,0.004720924831093962,-2.39022178623255,,
6.065,0.0045186929680937765,0.004710618397065951,-2.400453636693336,,
6.07,0.004508848878047549,0.004700334558310099,-2.410661795645823,,
6.075,0.004499029374657179,0.004690073416323744,-2.4208461623396174,,
6.08,0.004489234554837199,0.004679835072380216,-2.4310066362591214,,
6.085,0.004479464515258525,0.004669619627527834,-2.441143117124561,,
6.09,0.004469719352347502,0.004659427182588917,-2.4512555048929636,,
6.095,0.004459999162284959,0.004649257838158779,-2.4613436997591474,,
6.1000000000000005,0.00445030404100524,0.004639111694604746,-2.4714076021566957,,
6.105,0.004440634084195286,0.004628988852065158,-2.481447112758962,,
6.11,0.004430989387293662,0.004618889410448384,-2.4914621324800232,,
6.115,0.0044213700454896355,0.004608813469431835,-2.5014525624756865,,
6.12,0.004411776153722223,0.004598761128460983,-2.511418304144429,,
6.125,0.004402207806679266,0.004588732486748373,-2.5213592591284124,,
6.13,0.004392665098796486,0.004578727643272652,-2.5312753293144215,,
6.135,0.004383148124256556,0.004568746696777582,-2.5411664168348507,,
6.140000000000001,0.0043736569769881745,0.00455878974577108,-2.551032424068653,,
6.1450000000000005,0.004364191750665132,0.00454885688852423,-2.560873253642325,,
6.15,0.004354752538705392,0.0045389482230703245,-2.5706888084308455,,
6.155,0.004345339434270167,0.00452906384720389,-2.580478991558662,,
6.16,0.004335952530262994,0.004519203858479727,-2.590243706400608,,
6.165,0.004326591919328828,0.0045093683542119425,-2.5999828565828995,,
6.17,0.0043172576938531205,0.004499557431472992,-2.6096963459840503,,
6.175,0.004307949945960908,0.004489771187092725,-2.6193840787358447,,
6.18,0.0042986687675159035,0.0044800097176574205,-2.629045959224268,,
6.1850000000000005,0.00428941425011959,0.0044702731195088415,-2.638681892090461,,
6.19,0.0042801864851103235,0.004460561488743281,-2.648291782231661,,
6.195,0.0042709855635624135,0.0044508749212106135,-2.657875534802127,,
6.2,0.004261811576285245,0.004441213512513351,-2.667433055214095,,
6.205,0.004252664613822368,0.004431577358005695,-2.676964249138693,,
6.21,0.004243544766450607,0.004421966552792603,-2.686469022506885,,
6.215,0.004234452124179175,0.004412381191728839,-2.695947281510396,,
6.22,0.004225386776748781,0.0044028213694180494,-2.705398932602637,,
6.2250000000000005,0.004216348813630741,0.00439328718021182,-2.7148238824996254,,
6.23,0.004207338324026109,0.004383778718208751,-2.7242220381809172,,
6.235,0.0041983553968647745,0.004374296077253519,-2.7335933068905036,,
6.24,0.0041894001208046035,0.004364839350935967,-2.742937596137747,,
6.245,0.004180472584230554,0.004355408632590163,-2.7522548136982867,,
6.25,0.0041715728752538105,0.004346004015293491,-2.7615448676149423,,
6.255,0.004162701081710905,0.004336625591865727,-2.7708076661986354,,
6.26,0.004153857291162859,0.004327273454868123,-2.7800431180292837,,
6.265000000000001,0.004145041590894315,0.004317947696602495,-2.7892511319567057,,
6.2700000000000005,0.004136254067912676,0.004308648409110315,-2.798431617101524,,
6.275,0.004127494808947245,0.004299375684171793,-2.807584482856052,,
6.28,0.004118763900448372,0.004290129613304983,-2.816709638885199,,
6.285,0.004110061428586602,0.004280910287764872,-2.825806995127367,,
6.29,0.004101387479251813,0.004271717798542478,-2.8348764617953153,,
6.295,0.004092742138052389,0.004262552236363961,-2.8439179493770705,,
6.3,0.004084125490314354,0.004253413691689719,-2.8529313686368014,,
6.305,0.004075537621080545,0.004244302254713497,-2.861916630615704,,
6.3100000000000005,0.004066978615109759,0.004235218015361502,-2.8708736466328593,,
6.315,0.004058448556875937,0.0042261610632915066,-2.879802328286144,,
6.32,0.0040499475305673036,0.004217131487891974,-2.88870258745307,,
6.325,0.004041475620085562,0.004208129378281165,-2.8975743362916737,,
6.33,0.004033032909045044,0.00419915482330627,-2.9064174872413773,,
6.335,0.004024619480771902,0.004190207911542521,-2.9152319530238513,,
6.34,0.004016235418303272,0.004181288731292326,-2.9240176466438745,,
6.345,0.004007880804386471,0.004172397370584394,-2.9327744813901964,,
6.3500000000000005,0.00399955572147816,0.004163533917172864,-2.941502370836397,,
6.355,0.003991260251743554,0.004154698458536445,-2.9502012288417356,,
6.36,0.003982994477055585,0.004145891081877545,-2.9588709695519855,,
6.365,0.003974758478994113,0.0041371118741214165,-2.9675115074003116,,
6.37,0.003966552338845113,0.004128360921915295,-2.9761227571080937,,
6.375,0.003958376137599877,0.0041196383116275485,-2.984704633685768,,
6.38,0.003950229955954209,0.004110944129346815,-2.9932570524336857,,
6.385,0.003942113874307634,0.004102278460881167,-3.001779928942921,,
6.390000000000001,0.003934027972762599,0.004093641391757253,-3.0102731790961212,,
6.3950000000000005,0.0039259723311236925,0.004085033007219458,-3.0187367190683445,,
6.4,0.003917947028896843,0.004076453392229061,-3.0271704653278655,,
6.405,0.003909952145288543,0.004067902631463399,-3.0355743346370123,,
6.41,0.003901987759205065,0.0040593808093150295,-3.043948244052985,,
6.415,0.0038940539492516866,0.004050888009890896,-3.052292110928681,,
6.42,0.003886150793731908,0.0040424243170115,-3.0606058529135036,,
6.425,0.003878278370646681,0.0040339898142100735,-3.0688893879541683,,
6.43,0.0038704367576936475,0.004025584584731754,-3.0771426342955412,,
6.4350000000000005,0.0038626260322663602,0.004017208711532763,-3.0853655104814046,,
6.44,0.0038548462714535236,0.004008862277279588,-3.0935579353552893,,
6.445,0.0038470975520382396,0.004000545364348165,-3.1017198280612783,,
6.45,0.0038393799504972386,0.0039922580548230665,-3.1098511080447735,,
6.455,0.0038316935430001324,0.0039840004304966935,-3.117951695053333,,
6.46,0.00382403840540866,0.003975772572868462,-3.126021509137429,,
6.465,0.003816414613275938,0.003967574563144007,-3.134060470651255,,
6.47,0.0038088222418457157,0.003959406482234374,-3.1420685002535063,,
6.4750000000000005,0.003801261366051638,0.003951268410755224,-3.150045518908168,,
6.48,0.0037937320605164943,0.003943160429026037,-3.1579914478852804,,
6.485,0.0037862343995514885,0.00393508261706932,-3.1659062087617347,,
6.49,0.003778768457155512,0.003927035054609815,-3.17378972342204,,
6.495,0.003771334307014399,0.0039190178210737146,-3.181641914059081,,
6.5,0.0037639320225002107,0.003911030995587877,-3.1894627031749128,,
6.505,0.003756561676670507,0.003903074656979047,-3.1972520135815032,,
6.51,0.0037492233422676256,0.0038951488837730727,-3.2050097684015024,,
6.515000000000001,0.003741917091717962,0.003887253754194136,-3.212735891069,,
6.5200000000000005,0.0037346429971312645,0.0038793893461639794,-3.220430305330294,,
6.525,0.0037274011302999067,0.0038715557373011347,-3.2280929352446113,,
6.53,0.0037201915626981917,0.0038637530049201586,-3.235723705184883,,
6.535,0.0037130143654816386,0.00385598122603087,-3.2433225398385086,,
6.54,0.00370586960948629,0.0038482404773375885,-3.250889364208043,,
6.545,0.0036987573652280024,0.003840530835238379,-3.2584241036119934,,
6.55,0.0036916777029017537,0.003832852375824296,-3.265926683685523,,
6.555,0.0036846306923809537,0.0038252051748786345,-3.273397030381187,,
6.5600000000000005,0.003677616403216749,0.0038175893078761804,-3.2808350699696858,,
6.565,0.0036706349046373467,0.0038100048499824664,-3.288240729040574,,
6.57,0.003663686265547316,0.00380245187605303,-3.2956139345029807,,
6.575,0.0036567705545269198,0.0037949304606326745,-3.3029546135863472,,
6.58,0.003649887839831433,0.0037874406779547336,-3.3102626938411355,,
6.585,0.003643038189390473,0.0037799826019403386,-3.3175381031395395,,
6.59,0.003636221670807324,0.003772556306197689,-3.324780769676213,,
6.595,0.003629438351358272,0.0037651618640213253,-3.331990621968959,,
6.6000000000000005,0.003622688297991939,0.003757799348391407,-3.339167588859437,,
6.605,0.0036159715773286306,0.0037504688319729904,-3.3463115995138963,,
6.61,0.003609288255659667,0.0037431703871153134,-3.3534225834238307,,
6.615,0.003602638398946734,0.0037359040858510805,-3.360500470406698,,
6.62,0.003596022072821234,0.0037286699998957517,-3.3675451906066027,,
6.625,0.0035894393425836306,0.003721468200646834,-3.3745566744950164,,
6.63,0.003582890273202819,0.0037142987591831794,-3.381534852871416,,
6.635,0.003576374929315468,0.0037071617462642805,-3.388479656863998,,
6.640000000000001,0.00356989337522539,0.003700057232329573,-3.395391017930352,,
6.6450000000000005,0.0035634456749029098,0.0036929852874977424,-3.402268867858132,,
6.65,0.003557031891984225,0.003685945981566028,-3.4091131387657376,,
6.655,0.003550652089770784,0.0036789393840095377,-3.4159237631029806,,
6.66,0.0035443063312286596,0.0036719655639805607,-3.4227006736517462,,
6.665,0.003537994678987925,0.0036650245903078857,-3.4294438035266617,,
6.67,0.003531717195342041,0.00365811653149612,-3.4361530861757568,,
6.675,0.003525473942247235,0.003651241455725016,-3.4428284553811226,,
6.68,0.0035192649813218977,0.003644399430848795,-3.44946984525956,,
6.6850000000000005,0.003513090373845965,0.003637590524395481,-3.456077190263237,,
6.69,0.0035069501807603186,0.003630814803566232,-3.462650425180315,,
6.695,0.0035008444626661883,0.0036240723352346763,-3.4691894851356246,,
6.7,0.0034947732798245455,0.0036173631859462547,-3.475694305591289,,
6.705,0.0034887366921555136,0.003610687421917562,-3.4821648223473503,,
6.71,0.0034827347592377754,0.0036040451090356943,-3.4886009715424176,,
6.715,0.0034767675403079867,0.0035974363128575978,-3.4950026896543114,,
6.72,0.0034708350942601867,0.003590861098609423,-3.501369913500638,,
6.7250000000000005,0.0034649374796452267,0.00358431953118588,-3.507702580239484,,
6.73,0.0034590747546701796,0.003577811675149598,-3.5140006273699766,,
6.735,0.0034532469771977733,0.0035713375947304888,-3.52026399273294,,
6.74,0.003447454204745822,0.003564897353825113,-3.5264926145114845,,
6.745,0.003441696494486648,0.0035584910159960474,-3.532686431231621,,
6.75,0.003435973903246529,0.0035521186444712606,-3.538845381762888,,
6.755,0.003430286487505129,0.003545780302143487,-3.5449694053189247,,
6.76,0.003424634303394946,0.0035394760515696064,-3.5510584414580926,,
