time,position,velocity,current,reference,voltage
20.08,0.00899999871436758,4.29156297121231e-08,0.202144674250228,0.009,2.02144719386863
20.09,0.0089999989878085,3.4680783683273e-08,0.202144685149764,0.009,2.0214471319134
20.1,0.00899999996749427,-4.12496307809443e-09,0.202144673841579,0.009,2.02144718716985
20.11,0.00900000099757154,-4.57800397118209e-08,0.202144657332085,0.009,2.02144727069998
20.12,0.00900000097695583,-4.40381689950643e-08,0.202144662579348,0.009,2.02144724196069
20.13,0.00899999944273211,1.93262874868376e-08,0.202144694327805,0.009,2.02144707813918
20.14,0.00899999749172932,9.92672753652835e-08,0.202144731253763,0.009,2.02144688879136
20.15,0.00899999605388596,1.58223747404663e-07,0.202144758693826,0.009,2.02144674799957
20.16,0.00899999569395735,1.7339214573542e-07,0.202144767782993,0.009,2.02144670053336
20.17,0.00899999661151559,1.36726401854037e-07,0.202144755454654,0.009,2.02144676184946
20.18,0.00899999864094957,5.49379366230374e-08,0.202144724440593,0.009,2.02144691809185
20.19,0.00900000125146498,-5.05043397291135e-08,0.202144683270989,0.009,2.0214471260917
20.2,0.0090000035470843,-1.43374027607794e-07,0.202144646274413,0.009,2.0214473133674
20.21,0.0090000042666468,-1.72687238052491e-07,0.20214463357783,0.009,2.02144737812457
20.22,0.00900000063688998,-2.9269859166133e-08,0.202144673532694,0.009,2.02144718409022
20.23,0.00899999123993273,3.39578861579764e-07,0.202144763761884,0.009,2.02144675447544
20.24,0.00899998077969123,7.49774750621757e-07,0.20214486209582,0.009,2.02144628783632
20.25,0.00899997297663403,1.05588191375984e-06,0.202144936057309,0.009,2.0214459363944
20.26,0.00899997024252068,1.16361795511492e-06,0.202144964566712,0.009,2.02144579897233
20.27,0.00899997368040181,1.02985397712825e-06,0.202144937941944,0.009,2.02144592099385
20.28,0.00899998308461904,6.62614580561609e-07,0.202144857898474,0.009,2.02144629448377
20.29,0.00899999694080506,1.21077864497703e-07,0.202144737549328,0.009,2.02144685806797
20.3,0.00900001242588359,-4.84424573660795e-07,0.202144601405084,0.009,2.02144749697345
20.31,0.00900002540806938,-9.92407638189877e-07,0.202144485373876,0.009,2.02144804302826
20.32,0.00900003044686822,-1.19023273504567e-06,0.202144436761393,0.009,2.02144827466156
20.33,0.00900002243579435,-8.7861356045708e-07,0.202144498357045,0.009,2.02144799277975
20.34,0.00900001127554833,-4.45564761099319e-07,0.20214457838078,0.009,2.02144763193806
20.35,0.00900000309732579,-1.28190361165743e-07,0.202144637219536,0.009,2.02144736642673
20.36,0.00899999984106616,-5.66157616839879e-10,0.202144667455878,0.009,2.02144722322634
20.37,0.00900000140109123,-5.83974274009437e-08,0.202144670898461,0.009,2.02144719313476
20.38,0.00900000562610515,-2.19018927454607e-07,0.202144658582034,0.009,2.02144723076717
20.39,0.00900000831919447,-3.21394894702614e-07,0.202144650767435,0.009,2.02144725455601
20.4,0.00900000573671701,-2.21967320332634e-07,0.202144665063267,0.009,2.02144719429772
20.41,0.00900000273023494,-1.06620828470178e-07,0.202144679510296,0.009,2.02144713623484
20.42,0.0090000007231518,-2.95376503627967e-08,0.202144689585641,0.009,2.02144709510177
20.43,0.00900000010340069,-5.38508204938755e-09,0.202144694595214,0.009,2.02144707194932
20.44,0.00900000071131414,-2.80436787033435e-08,0.202144695271902,0.009,2.02144706388308
20.45,0.00900000183962412,-7.06072546326282e-08,0.202144693775576,0.009,2.02144706406333
20.46,0.00900000223346203,-8.53828832797943e-08,0.202144693693086,0.009,2.02144706170509
20.47,0.00900000094764678,-3.6611761471263e-08,0.202144696837984,0.009,2.02144705357408
20.48,0.00899999908373052,3.38523666478893e-08,0.202144700127639,0.009,2.02144704877432
20.49,0.00899999752090008,9.29158680962943e-08,0.202144702786966,0.009,2.02144704529454
20.5,0.0089999968150175,1.19661234183812e-07,0.202144704357293,0.009,2.02144704169041
20.51,0.00899999720515679,1.05095283440268e-07,0.202144704659513,0.009,2.02144703724073
20.52,0.00899999861360397,5.21491616154174e-08,0.202144703794074,0.009,2.02144703194749
20.53,0.00900000064585704,-2.43216583210925e-08,0.202144702140986,0.009,2.02144702653577
20.54,0.00900000259062598,-9.75373761795981e-08,0.202144700359818,0.009,2.02144702245386
20.55,0.00900000341983278,-1.28793864550593e-07,0.202144699389699,0.009,2.02144702187316
20.56,0.00900000140738599,-5.36724745296464e-08,0.202144697755906,0.009,2.02144704523792
20.57,0.00899999570630805,1.58358924886151e-07,0.202144688901264,0.009,2.02144713469396
20.58,0.00899998906199351,4.05322772934348e-07,0.202144677780946,0.009,2.02144724335821
20.59,0.00899998375335577,6.02662167184866e-07,0.20214466901294,0.009,2.02144732953494
20.6,0.00899998131364714,6.93485076372346e-07,0.202144665692481,0.009,2.02144736523593
20.61,0.00899998253045889,6.48564340395736e-07,0.202144669392047,0.009,2.02144733618049
20.62,0.00899998744572119,4.66337670318492e-07,0.202144680161365,0.009,2.02144724179546
20.63,0.00899999535570318,1.72907648368733e-07,0.202144696527408,0.009,2.02144709521519
20.64,0.0090000048110129,-1.77958272061251e-07,0.202144715494393,0.009,2.02144692328158
20.65,0.00900001361659732,-5.04827766414355e-07,0.202144732543785,0.009,2.02144676654405
20.66,0.00900001883174236,-6.9860363896906e-07,0.202144741634295,0.009,2.02144667925953
20.67,0.00900001678602552,-6.23121722891468e-07,0.202144735201765,0.009,2.02144672927922
20.68,0.00900000917492424,-3.42446353347283e-07,0.202144710427468,0.009,2.02144692001317
20.69,0.00900000183669913,-7.24592584013587e-08,0.202144683155603,0.009,2.02144712254782
20.7,0.00899999719600686,9.85297815534933e-08,0.202144667258278,0.009,2.02144724320217
